filename,width,height,class,xmin,ymin,xmax,ymax
GalvanizeMax_ImageSet/images/dog/n02084071_30043.JPEG,500,500,1,63,50,340,365
GalvanizeMax_ImageSet/images/cow/n01887787_5747.JPEG,212,133,4,12,18,208,132
GalvanizeMax_ImageSet/images/badger/n02447366_13536.JPEG,500,375,5,185,176,363,346
GalvanizeMax_ImageSet/images/cow/n01887787_1472.JPEG,233,320,4,5,1,230,320
GalvanizeMax_ImageSet/images/cow/n01887787_13707.JPEG,500,375,4,227,173,265,206
GalvanizeMax_ImageSet/images/cow/n01887787_9279.JPEG,500,331,4,154,63,365,169
GalvanizeMax_ImageSet/images/cow/n01887787_1635.JPEG,500,331,4,368,200,436,230
GalvanizeMax_ImageSet/images/cow/n01887787_12751.JPEG,500,331,4,340,43,376,89
GalvanizeMax_ImageSet/images/cow/n01887787_12087.JPEG,321,380,4,12,145,50,193
GalvanizeMax_ImageSet/images/badger/n02447366_7525.JPEG,214,300,5,18,34,193,269
GalvanizeMax_ImageSet/images/dog/n02084071_18225.JPEG,334,500,1,45,52,267,471
GalvanizeMax_ImageSet/images/cow/n01887787_7615.JPEG,500,333,4,153,96,185,127
GalvanizeMax_ImageSet/images/cow/n01887787_7976.JPEG,500,333,4,262,46,499,331
GalvanizeMax_ImageSet/images/cow/n01887787_6235.JPEG,500,375,4,222,205,480,344
GalvanizeMax_ImageSet/images/hawk/n01605630_1657.JPEG,500,410,2,39,46,476,386
GalvanizeMax_ImageSet/images/dog/n02084071_21919.JPEG,800,600,1,376,399,598,537
GalvanizeMax_ImageSet/images/dog/n02084071_23148.JPEG,500,332,1,264,98,375,249
GalvanizeMax_ImageSet/images/hawk/n01605630_2031.JPEG,500,386,2,113,50,223,345
GalvanizeMax_ImageSet/images/cow/n01887787_13249.JPEG,500,331,4,3,211,33,278
GalvanizeMax_ImageSet/images/hawk/n01605630_948.JPEG,500,431,2,84,52,473,353
GalvanizeMax_ImageSet/images/dog/n02084071_13004.JPEG,500,333,1,0,26,413,332
GalvanizeMax_ImageSet/images/cow/n01887787_1475.JPEG,252,189,4,63,7,223,188
GalvanizeMax_ImageSet/images/cow/n01887787_11434.JPEG,500,375,4,125,142,376,261
GalvanizeMax_ImageSet/images/dog/n02084071_663.JPEG,500,375,1,41,19,332,277
GalvanizeMax_ImageSet/images/badger/n02447366_11136.JPEG,500,500,5,10,2,496,498
GalvanizeMax_ImageSet/images/hawk/n01605630_5110.JPEG,430,500,2,123,41,272,391
GalvanizeMax_ImageSet/images/cow/n01887787_1641.JPEG,382,500,4,28,206,152,372
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_474.JPEG,600,400,3,14,110,373,354
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2558.JPEG,784,600,3,77,19,650,581
GalvanizeMax_ImageSet/images/cow/n01887787_5597.JPEG,500,332,4,48,76,405,300
GalvanizeMax_ImageSet/images/cow/n01887787_3740.JPEG,500,332,4,287,165,357,202
GalvanizeMax_ImageSet/images/cow/n01887787_6995.JPEG,800,600,4,71,59,647,546
GalvanizeMax_ImageSet/images/cow/n01887787_11060.JPEG,500,331,4,291,221,440,331
GalvanizeMax_ImageSet/images/cow/n01887787_9548.JPEG,500,331,4,221,99,294,218
GalvanizeMax_ImageSet/images/hawk/n01605630_1463.JPEG,427,500,2,72,16,409,476
GalvanizeMax_ImageSet/images/cow/n01887787_3092.JPEG,500,331,4,167,169,383,263
GalvanizeMax_ImageSet/images/cow/n01887787_3453.JPEG,68,110,4,2,63,38,108
GalvanizeMax_ImageSet/images/cow/n01887787_7803.JPEG,380,253,4,136,4,379,238
GalvanizeMax_ImageSet/images/cow/n01887787_854.JPEG,500,332,4,0,25,438,300
GalvanizeMax_ImageSet/images/cow/n01887787_12241.JPEG,800,556,4,276,212,323,270
GalvanizeMax_ImageSet/images/dog/n02084071_32578.JPEG,311,480,1,40,86,204,374
GalvanizeMax_ImageSet/images/cow/n01887787_999.JPEG,500,332,4,274,215,371,262
GalvanizeMax_ImageSet/images/cow/n01887787_5045.JPEG,500,332,4,372,250,406,265
GalvanizeMax_ImageSet/images/cow/n01887787_585.JPEG,537,351,4,0,0,223,350
GalvanizeMax_ImageSet/images/cow/n01887787_1993.JPEG,1280,960,4,527,592,771,744
GalvanizeMax_ImageSet/images/cow/n01887787_4956.JPEG,512,512,4,228,95,441,367
GalvanizeMax_ImageSet/images/cow/n01887787_9642.JPEG,500,331,4,6,91,306,293
GalvanizeMax_ImageSet/images/cow/n01887787_601.JPEG,640,480,4,7,29,498,454
GalvanizeMax_ImageSet/images/dog/n02084071_7358.JPEG,390,390,1,18,23,342,389
GalvanizeMax_ImageSet/images/badger/n02447366_7108.JPEG,200,135,5,0,0,199,134
GalvanizeMax_ImageSet/images/badger/n02447366_8371.JPEG,500,375,5,90,49,437,253
GalvanizeMax_ImageSet/images/cow/n01887787_4181.JPEG,331,500,4,210,31,330,121
GalvanizeMax_ImageSet/images/cow/n01887787_1134.JPEG,500,331,4,20,199,78,272
GalvanizeMax_ImageSet/images/cow/n01887787_7173.JPEG,500,375,4,105,188,148,211
GalvanizeMax_ImageSet/images/cow/n01887787_8377.JPEG,500,332,4,82,125,215,308
GalvanizeMax_ImageSet/images/dog/n02084071_2038.JPEG,328,500,1,2,16,326,491
GalvanizeMax_ImageSet/images/badger/n02447366_15139.JPEG,500,375,5,1,112,237,239
GalvanizeMax_ImageSet/images/dog/n02084071_15195.JPEG,500,375,1,296,60,499,344
GalvanizeMax_ImageSet/images/cow/n01887787_12212.JPEG,285,380,4,30,3,266,373
GalvanizeMax_ImageSet/images/cow/n01887787_12283.JPEG,500,332,4,71,38,483,266
GalvanizeMax_ImageSet/images/cow/n01887787_5304.JPEG,500,375,4,70,32,364,353
GalvanizeMax_ImageSet/images/cow/n01887787_13138.JPEG,500,331,4,295,135,371,220
GalvanizeMax_ImageSet/images/hawk/n01605630_1670.JPEG,333,500,2,0,98,279,498
GalvanizeMax_ImageSet/images/cow/n01887787_14094.JPEG,160,106,4,28,21,142,90
GalvanizeMax_ImageSet/images/cow/n01887787_2538.JPEG,500,332,4,169,97,294,213
GalvanizeMax_ImageSet/images/cow/n01887787_3490.JPEG,500,331,4,123,126,372,281
GalvanizeMax_ImageSet/images/dog/n02084071_4214.JPEG,319,480,1,71,107,273,429
GalvanizeMax_ImageSet/images/hawk/n01605630_5007.JPEG,400,500,2,82,0,320,498
GalvanizeMax_ImageSet/images/cow/n01887787_2358.JPEG,332,500,4,81,144,249,407
GalvanizeMax_ImageSet/images/cow/n01887787_423.JPEG,500,331,4,69,26,418,232
GalvanizeMax_ImageSet/images/cow/n01887787_12756.JPEG,500,331,4,194,135,288,264
GalvanizeMax_ImageSet/images/cow/n01887787_3344.JPEG,500,375,4,147,112,380,262
GalvanizeMax_ImageSet/images/cow/n01887787_12451.JPEG,375,500,4,210,152,309,251
GalvanizeMax_ImageSet/images/dog/n02084071_25757.JPEG,500,500,1,226,136,317,320
GalvanizeMax_ImageSet/images/cow/n01887787_352.JPEG,500,156,4,332,90,350,101
GalvanizeMax_ImageSet/images/dog/n02084071_164.JPEG,500,376,1,77,46,431,375
GalvanizeMax_ImageSet/images/cow/n01887787_3244.JPEG,500,331,4,299,67,393,180
GalvanizeMax_ImageSet/images/hawk/n01605630_4670.JPEG,333,500,2,197,37,276,185
GalvanizeMax_ImageSet/images/cow/n01887787_11567.JPEG,331,500,4,6,259,330,413
GalvanizeMax_ImageSet/images/cow/n01887787_3967.JPEG,332,500,4,184,143,332,396
GalvanizeMax_ImageSet/images/dog/n02084071_835.JPEG,500,333,1,0,21,424,332
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_2239.JPEG,500,334,3,52,35,362,310
GalvanizeMax_ImageSet/images/cow/n01887787_10528.JPEG,500,331,4,86,102,155,198
GalvanizeMax_ImageSet/images/dog/n02084071_484.JPEG,500,437,1,0,74,334,408
GalvanizeMax_ImageSet/images/cow/n01887787_280.JPEG,500,331,4,239,159,478,316
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1457.JPEG,320,207,3,159,72,286,178
GalvanizeMax_ImageSet/images/hawk/n01605630_11369.JPEG,499,500,2,151,102,367,476
GalvanizeMax_ImageSet/images/cow/n01887787_4841.JPEG,500,332,4,13,36,32,65
GalvanizeMax_ImageSet/images/hawk/n01605630_3858.JPEG,500,346,2,0,57,423,345
GalvanizeMax_ImageSet/images/cow/n01887787_13850.JPEG,332,500,4,22,121,253,487
GalvanizeMax_ImageSet/images/cow/n01887787_58.JPEG,500,331,4,108,171,258,275
GalvanizeMax_ImageSet/images/cow/n01887787_5650.JPEG,500,333,4,173,140,204,196
GalvanizeMax_ImageSet/images/hawk/n01605630_4723.JPEG,500,336,2,199,55,454,209
GalvanizeMax_ImageSet/images/cow/n01887787_1187.JPEG,500,331,4,457,62,491,91
GalvanizeMax_ImageSet/images/cow/n01887787_8536.JPEG,332,500,4,43,113,239,344
GalvanizeMax_ImageSet/images/dog/n02084071_32860.JPEG,500,332,1,217,24,499,330
GalvanizeMax_ImageSet/images/hawk/n01605630_15144.JPEG,386,500,2,77,76,253,498
GalvanizeMax_ImageSet/images/cow/n01887787_10864.JPEG,500,331,4,27,73,443,307
GalvanizeMax_ImageSet/images/cow/n01887787_7695.JPEG,240,163,4,1,61,64,108
GalvanizeMax_ImageSet/images/hawk/n01605630_6210.JPEG,500,333,2,123,2,347,247
GalvanizeMax_ImageSet/images/cow/n01887787_14476.JPEG,331,500,4,68,137,258,429
GalvanizeMax_ImageSet/images/cow/n01887787_11293.JPEG,240,180,4,190,151,240,179
GalvanizeMax_ImageSet/images/cow/n01887787_8258.JPEG,500,332,4,34,26,460,296
GalvanizeMax_ImageSet/images/hawk/n01605630_1391.JPEG,409,500,2,145,100,311,451
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3236.JPEG,200,172,3,38,11,150,134
GalvanizeMax_ImageSet/images/cow/n01887787_9067.JPEG,500,331,4,71,199,197,296
GalvanizeMax_ImageSet/images/cow/n01887787_12159.JPEG,454,341,4,161,184,247,225
GalvanizeMax_ImageSet/images/cow/n01887787_1412.JPEG,500,332,4,50,228,126,248
GalvanizeMax_ImageSet/images/cow/n01887787_9752.JPEG,240,202,4,159,43,225,197
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3391.JPEG,400,262,3,41,14,234,199
GalvanizeMax_ImageSet/images/dog/n02084071_22259.JPEG,512,362,1,194,201,388,361
GalvanizeMax_ImageSet/images/cow/n01887787_13897.JPEG,203,152,4,68,6,203,147
GalvanizeMax_ImageSet/images/badger/n02447366_2421.JPEG,500,375,5,55,21,487,361
GalvanizeMax_ImageSet/images/dog/n02084071_12080.JPEG,375,500,1,0,51,322,497
GalvanizeMax_ImageSet/images/dog/n02084071_822.JPEG,500,332,1,0,1,499,331
GalvanizeMax_ImageSet/images/hawk/n01605630_1813.JPEG,333,500,2,48,102,284,498
GalvanizeMax_ImageSet/images/cow/n01887787_4002.JPEG,331,500,4,0,85,329,498
GalvanizeMax_ImageSet/images/cow/n01887787_9654.JPEG,300,201,4,41,42,65,84
GalvanizeMax_ImageSet/images/cow/n01887787_13270.JPEG,500,332,4,14,108,309,268
GalvanizeMax_ImageSet/images/cow/n01887787_1134.JPEG,500,331,4,152,131,246,207
GalvanizeMax_ImageSet/images/cow/n01887787_9436.JPEG,333,500,4,81,250,119,270
GalvanizeMax_ImageSet/images/hawk/n01605630_10302.JPEG,333,500,2,201,142,292,333
GalvanizeMax_ImageSet/images/dog/n02084071_21407.JPEG,267,400,1,51,88,245,262
GalvanizeMax_ImageSet/images/hawk/n01605630_7401.JPEG,500,333,2,89,45,462,332
GalvanizeMax_ImageSet/images/cow/n01887787_2493.JPEG,500,332,4,36,147,143,235
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1771.JPEG,800,676,3,144,214,451,555
GalvanizeMax_ImageSet/images/dog/n02084071_23907.JPEG,600,798,1,72,348,364,706
GalvanizeMax_ImageSet/images/dog/n02084071_11634.JPEG,500,332,1,220,39,499,298
GalvanizeMax_ImageSet/images/cow/n01887787_6061.JPEG,332,500,4,52,139,259,405
GalvanizeMax_ImageSet/images/dog/n02084071_1082.JPEG,400,500,1,0,106,336,498
GalvanizeMax_ImageSet/images/cow/n01887787_8732.JPEG,500,332,4,3,132,93,218
GalvanizeMax_ImageSet/images/hawk/n01605630_7211.JPEG,500,375,2,2,101,363,374
GalvanizeMax_ImageSet/images/badger/n02447366_6143.JPEG,500,375,5,2,1,499,334
GalvanizeMax_ImageSet/images/cow/n01887787_4586.JPEG,500,375,4,28,184,51,213
GalvanizeMax_ImageSet/images/cow/n01887787_786.JPEG,500,331,4,314,274,378,327
GalvanizeMax_ImageSet/images/cow/n01887787_12542.JPEG,500,331,4,94,153,185,241
GalvanizeMax_ImageSet/images/cow/n01887787_4438.JPEG,500,375,4,374,84,468,220
GalvanizeMax_ImageSet/images/cow/n01887787_1635.JPEG,500,331,4,343,222,443,321
GalvanizeMax_ImageSet/images/badger/n02447366_18016.JPEG,500,334,5,60,0,499,333
GalvanizeMax_ImageSet/images/cow/n01887787_2329.JPEG,500,376,4,83,79,433,285
GalvanizeMax_ImageSet/images/dog/n02084071_2148.JPEG,332,500,1,51,121,330,498
GalvanizeMax_ImageSet/images/cow/n01887787_10536.JPEG,500,375,4,47,136,146,241
GalvanizeMax_ImageSet/images/dog/n02084071_2022.JPEG,344,500,1,143,331,242,487
GalvanizeMax_ImageSet/images/dog/n02084071_14142.JPEG,375,500,1,126,118,276,443
GalvanizeMax_ImageSet/images/cow/n01887787_11157.JPEG,500,135,4,12,28,105,131
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1302.JPEG,500,345,3,5,31,375,344
GalvanizeMax_ImageSet/images/cow/n01887787_10177.JPEG,500,334,4,208,214,274,241
GalvanizeMax_ImageSet/images/cow/n01887787_14083.JPEG,359,507,4,18,89,356,503
GalvanizeMax_ImageSet/images/dog/n02084071_1966.JPEG,500,333,1,236,24,499,331
GalvanizeMax_ImageSet/images/cow/n01887787_2559.JPEG,500,332,4,67,107,269,261
GalvanizeMax_ImageSet/images/dog/n02084071_33629.JPEG,500,346,1,243,32,380,311
GalvanizeMax_ImageSet/images/cow/n01887787_10425.JPEG,286,400,4,20,53,286,198
GalvanizeMax_ImageSet/images/cow/n01887787_11538.JPEG,220,140,4,10,47,103,81
GalvanizeMax_ImageSet/images/badger/n02447366_6606.JPEG,490,306,5,144,25,422,246
GalvanizeMax_ImageSet/images/hawk/n01605630_7584.JPEG,500,325,2,2,0,486,324
GalvanizeMax_ImageSet/images/cow/n01887787_10162.JPEG,500,332,4,6,149,45,198
GalvanizeMax_ImageSet/images/cow/n01887787_875.JPEG,400,533,4,88,64,394,495
GalvanizeMax_ImageSet/images/badger/n02447366_13548.JPEG,500,317,5,67,39,459,263
GalvanizeMax_ImageSet/images/dog/n02084071_30727.JPEG,500,325,1,60,57,253,305
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1262.JPEG,500,385,3,59,25,321,331
GalvanizeMax_ImageSet/images/dog/n02084071_12162.JPEG,500,332,1,0,86,304,278
GalvanizeMax_ImageSet/images/cow/n01887787_13249.JPEG,500,331,4,155,249,205,308
GalvanizeMax_ImageSet/images/cow/n01887787_9393.JPEG,500,331,4,141,42,440,242
GalvanizeMax_ImageSet/images/dog/n02084071_3126.JPEG,500,332,1,95,75,498,308
GalvanizeMax_ImageSet/images/cow/n01887787_11465.JPEG,500,331,4,33,102,180,202
GalvanizeMax_ImageSet/images/cow/n01887787_10583.JPEG,500,331,4,122,74,342,196
GalvanizeMax_ImageSet/images/dog/n02084071_23187.JPEG,287,320,1,35,15,227,317
GalvanizeMax_ImageSet/images/cow/n01887787_11899.JPEG,500,331,4,92,31,124,54
GalvanizeMax_ImageSet/images/cow/n01887787_9525.JPEG,375,500,4,7,81,373,467
GalvanizeMax_ImageSet/images/cow/n01887787_1599.JPEG,500,331,4,120,258,213,315
GalvanizeMax_ImageSet/images/dog/n02084071_1589.JPEG,340,500,1,167,87,290,296
GalvanizeMax_ImageSet/images/dog/n02084071_33629.JPEG,500,346,1,43,40,274,308
GalvanizeMax_ImageSet/images/badger/n02447366_4944.JPEG,500,333,5,36,65,477,281
GalvanizeMax_ImageSet/images/cow/n01887787_100.JPEG,354,236,4,64,17,278,148
GalvanizeMax_ImageSet/images/dog/n02084071_974.JPEG,500,406,1,33,72,232,399
GalvanizeMax_ImageSet/images/hawk/n01605630_1157.JPEG,403,500,2,141,86,261,462
GalvanizeMax_ImageSet/images/cow/n01887787_5825.JPEG,500,331,4,103,28,361,280
GalvanizeMax_ImageSet/images/cow/n01887787_6057.JPEG,500,375,4,213,111,275,168
GalvanizeMax_ImageSet/images/dog/n02084071_681.JPEG,500,386,1,191,85,425,382
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1040.JPEG,500,386,3,229,25,452,236
GalvanizeMax_ImageSet/images/cow/n01887787_11482.JPEG,500,331,4,69,24,491,137
GalvanizeMax_ImageSet/images/dog/n02084071_8779.JPEG,500,325,1,259,88,321,223
GalvanizeMax_ImageSet/images/cow/n01887787_3303.JPEG,500,331,4,84,89,350,271
GalvanizeMax_ImageSet/images/cow/n01887787_13249.JPEG,500,331,4,142,19,174,65
GalvanizeMax_ImageSet/images/hawk/n01605630_8467.JPEG,500,333,2,100,53,499,332
GalvanizeMax_ImageSet/images/cow/n01887787_9890.JPEG,880,832,4,129,303,188,346
GalvanizeMax_ImageSet/images/cow/n01887787_5218.JPEG,429,500,4,28,18,412,500
GalvanizeMax_ImageSet/images/hawk/n01605630_430.JPEG,333,500,2,85,25,284,491
GalvanizeMax_ImageSet/images/cow/n01887787_9890.JPEG,880,832,4,264,426,336,502
GalvanizeMax_ImageSet/images/cow/n01887787_18487.JPEG,320,240,4,40,47,160,204
GalvanizeMax_ImageSet/images/cow/n01887787_5183.JPEG,342,500,4,30,41,299,487
GalvanizeMax_ImageSet/images/cow/n01887787_5390.JPEG,332,500,4,47,139,206,435
GalvanizeMax_ImageSet/images/cow/n01887787_11870.JPEG,145,74,4,18,4,56,17
GalvanizeMax_ImageSet/images/dog/n02084071_15445.JPEG,578,426,1,87,12,227,384
GalvanizeMax_ImageSet/images/cow/n01887787_2329.JPEG,500,376,4,117,80,152,110
GalvanizeMax_ImageSet/images/cow/n01887787_11281.JPEG,500,332,4,244,173,271,197
GalvanizeMax_ImageSet/images/hawk/n01605630_9116.JPEG,382,500,2,27,62,335,456
GalvanizeMax_ImageSet/images/badger/n02447366_21805.JPEG,500,363,5,29,35,439,321
GalvanizeMax_ImageSet/images/cow/n01887787_1405.JPEG,500,331,4,79,123,146,267
GalvanizeMax_ImageSet/images/hawk/n01605630_2017.JPEG,335,500,2,71,61,260,480
GalvanizeMax_ImageSet/images/cow/n01887787_9961.JPEG,500,331,4,42,78,435,329
GalvanizeMax_ImageSet/images/cow/n01887787_10926.JPEG,500,332,4,130,123,433,250
GalvanizeMax_ImageSet/images/dog/n02084071_1891.JPEG,332,500,1,101,313,285,410
GalvanizeMax_ImageSet/images/cow/n01887787_11412.JPEG,331,500,4,52,63,279,196
GalvanizeMax_ImageSet/images/cow/n01887787_4048.JPEG,512,384,4,274,113,431,263
GalvanizeMax_ImageSet/images/hawk/n01605630_1741.JPEG,489,500,2,16,23,171,315
GalvanizeMax_ImageSet/images/cow/n01887787_13191.JPEG,500,375,4,90,1,414,308
GalvanizeMax_ImageSet/images/cow/n01887787_10146.JPEG,640,480,4,182,80,323,175
GalvanizeMax_ImageSet/images/cow/n01887787_13693.JPEG,500,331,4,233,130,279,173
GalvanizeMax_ImageSet/images/cow/n01887787_10883.JPEG,500,332,4,25,28,475,303
GalvanizeMax_ImageSet/images/hawk/n01605630_2993.JPEG,412,500,2,0,26,410,498
GalvanizeMax_ImageSet/images/cow/n01887787_1726.JPEG,500,331,4,37,126,135,203
GalvanizeMax_ImageSet/images/cow/n01887787_5279.JPEG,500,332,4,116,86,235,185
GalvanizeMax_ImageSet/images/dog/n02084071_32077.JPEG,640,480,1,0,46,638,363
GalvanizeMax_ImageSet/images/cow/n01887787_1762.JPEG,500,333,4,249,124,462,295
GalvanizeMax_ImageSet/images/cow/n01887787_10005.JPEG,477,500,4,17,92,455,478
GalvanizeMax_ImageSet/images/dog/n02084071_3882.JPEG,315,500,1,106,268,243,461
GalvanizeMax_ImageSet/images/cow/n01887787_2412.JPEG,500,375,4,253,41,465,374
GalvanizeMax_ImageSet/images/cow/n01887787_5868.JPEG,380,253,4,19,59,291,205
GalvanizeMax_ImageSet/images/hawk/n01605630_736.JPEG,500,375,2,143,120,324,374
GalvanizeMax_ImageSet/images/cow/n01887787_5306.JPEG,500,331,4,187,2,222,39
GalvanizeMax_ImageSet/images/cow/n01887787_10274.JPEG,500,331,4,154,124,401,215
GalvanizeMax_ImageSet/images/cow/n01887787_8317.JPEG,250,250,4,76,35,162,210
GalvanizeMax_ImageSet/images/cow/n01887787_1552.JPEG,500,331,4,1,49,236,298
GalvanizeMax_ImageSet/images/badger/n02447366_6645.JPEG,500,333,5,89,10,423,319
GalvanizeMax_ImageSet/images/badger/n02447366_16363.JPEG,500,375,5,48,59,499,373
GalvanizeMax_ImageSet/images/cow/n01887787_12019.JPEG,500,332,4,234,150,262,185
GalvanizeMax_ImageSet/images/hawk/n01605630_7148.JPEG,500,333,2,209,32,302,228
GalvanizeMax_ImageSet/images/cow/n01887787_9450.JPEG,332,500,4,34,95,272,484
GalvanizeMax_ImageSet/images/cow/n01887787_8374.JPEG,500,331,4,166,132,384,208
GalvanizeMax_ImageSet/images/cow/n01887787_7346.JPEG,500,332,4,24,148,62,201
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1121.JPEG,338,300,3,14,44,191,203
GalvanizeMax_ImageSet/images/cow/n01887787_10872.JPEG,253,380,4,19,75,251,329
GalvanizeMax_ImageSet/images/cow/n01887787_11026.JPEG,500,359,4,428,150,468,176
GalvanizeMax_ImageSet/images/hawk/n01605630_2908.JPEG,500,368,2,22,20,463,349
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,198,254,276,291
GalvanizeMax_ImageSet/images/cow/n01887787_6890.JPEG,500,331,4,1,79,140,230
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1611.JPEG,184,243,3,6,3,105,98
GalvanizeMax_ImageSet/images/cow/n01887787_2808.JPEG,500,331,4,166,189,242,240
GalvanizeMax_ImageSet/images/hawk/n01605630_16721.JPEG,360,500,2,85,136,270,338
GalvanizeMax_ImageSet/images/cow/n01887787_1261.JPEG,500,341,4,112,165,195,203
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,61,275,135,387
GalvanizeMax_ImageSet/images/badger/n02447366_2340.JPEG,500,335,5,0,6,134,142
GalvanizeMax_ImageSet/images/dog/n02084071_8264.JPEG,600,425,1,104,43,457,423
GalvanizeMax_ImageSet/images/cow/n01887787_5763.JPEG,500,331,4,116,116,225,283
GalvanizeMax_ImageSet/images/cow/n01887787_12803.JPEG,200,134,4,89,4,155,116
GalvanizeMax_ImageSet/images/cow/n01887787_1345.JPEG,500,332,4,205,106,308,235
GalvanizeMax_ImageSet/images/cow/n01887787_7491.JPEG,500,333,4,61,164,284,281
GalvanizeMax_ImageSet/images/hawk/n01605630_9220.JPEG,500,332,2,159,2,348,324
GalvanizeMax_ImageSet/images/cow/n01887787_4029.JPEG,500,332,4,179,195,302,286
GalvanizeMax_ImageSet/images/hawk/n01605630_2572.JPEG,497,500,2,142,1,421,481
GalvanizeMax_ImageSet/images/cow/n01887787_3511.JPEG,500,331,4,146,8,491,262
GalvanizeMax_ImageSet/images/cow/n01887787_2913.JPEG,331,500,4,45,287,266,477
GalvanizeMax_ImageSet/images/dog/n02084071_20421.JPEG,500,325,1,178,61,471,309
GalvanizeMax_ImageSet/images/cow/n01887787_1412.JPEG,500,332,4,294,229,318,243
GalvanizeMax_ImageSet/images/dog/n02084071_11634.JPEG,500,332,1,22,69,287,261
GalvanizeMax_ImageSet/images/cow/n01887787_11001.JPEG,500,375,4,10,124,144,342
GalvanizeMax_ImageSet/images/dog/n02084071_1826.JPEG,500,375,1,132,34,378,374
GalvanizeMax_ImageSet/images/cow/n01887787_5803.JPEG,375,500,4,240,228,351,431
GalvanizeMax_ImageSet/images/cow/n01887787_13464.JPEG,500,331,4,1,1,247,284
GalvanizeMax_ImageSet/images/badger/n02447366_17145.JPEG,456,500,5,244,1,324,23
GalvanizeMax_ImageSet/images/dog/n02084071_727.JPEG,500,331,1,42,13,470,319
GalvanizeMax_ImageSet/images/dog/n02084071_24240.JPEG,300,400,1,110,28,246,388
GalvanizeMax_ImageSet/images/cow/n01887787_4843.JPEG,500,375,4,352,84,448,148
GalvanizeMax_ImageSet/images/dog/n02084071_667.JPEG,500,375,1,275,184,481,374
GalvanizeMax_ImageSet/images/cow/n01887787_575.JPEG,500,334,4,18,82,140,284
GalvanizeMax_ImageSet/images/cow/n01887787_2063.JPEG,500,332,4,304,115,401,194
GalvanizeMax_ImageSet/images/dog/n02084071_25631.JPEG,500,324,1,234,37,421,310
GalvanizeMax_ImageSet/images/cow/n01887787_4207.JPEG,500,331,4,159,188,334,277
GalvanizeMax_ImageSet/images/cow/n01887787_11956.JPEG,332,500,4,82,107,263,341
GalvanizeMax_ImageSet/images/cow/n01887787_8917.JPEG,331,500,4,56,328,215,477
GalvanizeMax_ImageSet/images/cow/n01887787_7973.JPEG,500,331,4,132,199,205,264
GalvanizeMax_ImageSet/images/dog/n02084071_18010.JPEG,332,500,1,185,120,256,195
GalvanizeMax_ImageSet/images/cow/n01887787_10808.JPEG,500,331,4,1,213,22,269
GalvanizeMax_ImageSet/images/cow/n01887787_9548.JPEG,500,331,4,10,74,226,298
GalvanizeMax_ImageSet/images/dog/n02084071_32981.JPEG,500,375,1,101,239,125,272
GalvanizeMax_ImageSet/images/cow/n01887787_9021.JPEG,380,253,4,167,6,290,205
GalvanizeMax_ImageSet/images/cow/n01887787_4364.JPEG,500,331,4,23,41,489,330
